run,gen,filename,alpha,mu,vol
1,11,645_515_101000,1065.345366,63.125000,1319.814494
1,11,520_748_110100,701.064128,51.573000,898.328943
1,11,520_454_110100,544.251108,44.748000,692.774995
1,11,520_515_111001,1015.108086,57.390000,1202.183770
1,11,990_515_101000,926.348801,54.646000,1109.857644
1,11,119_748_101100,674.318343,47.196000,855.210447
1,11,990_515_111001,1084.579434,57.362000,1278.054601
1,11,520_748_111001,747.299180,48.431000,960.026375
1,11,119_748_111001,729.739187,46.555000,931.123804
1,11,520_961_101100,654.139864,43.473000,816.262251
1,11,119_515_101000,752.677357,44.911000,900.538722
1,11,119_748_110001,674.217681,40.999000,855.305426
1,11,119_320_101000,655.012649,29.484000,860.547031
1,11,990_515_101100,1005.460438,30.402000,1193.942999
1,11,990_394_101000,949.839193,23.380000,1151.715952
1,11,110_1053_101100,778.347660,20.287000,931.417228
1,11,296_515_110001,1430.648030,27.317000,1712.339441
1,11,990_515_000001,847.149238,18.162000,1025.792053
1,11,520_515_111111,1242.879000,18.213000,1445.803861
1,11,119_515_000001,630.292621,12.786000,764.125638
1,11,1110_748_111001,859.233940,13.565000,1104.533321
1,11,119_389_101000,526.419583,9.168000,666.038585
1,11,733_515_111001,883.195173,11.186000,1037.750310
1,11,520_1109_110100,825.602706,8.884000,961.157507
1,11,520_42_111001,649.020827,6.023000,850.187550
1,12,520_515_110000,789.229853,80.699000,957.904966
1,12,520_515_101100,901.696439,68.426000,1079.801960
1,12,520_515_101000,788.460653,58.691000,957.718982
1,12,110_515_101100,1067.787320,65.719000,1235.436038
1,12,520_748_110000,655.294456,52.365000,836.455462
1,12,520_515_110001,901.676815,59.055000,1079.803812
1,12,990_515_111010,1084.601392,62.981000,1277.846388
1,12,110_515_101000,1009.406451,59.836000,1165.074549
1,12,645_515_101000,1065.345366,63.125000,1319.814494
1,12,520_748_110100,701.064128,51.573000,898.328943
1,12,520_454_110100,544.251108,44.748000,692.774995
1,12,520_515_111001,1015.108086,57.390000,1202.183770
1,12,990_515_101000,926.348801,54.646000,1109.857644
1,12,119_748_101100,674.318343,47.196000,855.210447
1,12,990_515_111001,1084.579434,57.362000,1278.054601
1,12,520_748_111001,747.299180,48.431000,960.026375
1,12,119_748_111001,729.739187,46.555000,931.123804
1,12,990_748_111001,816.627448,45.949000,1035.854524
1,12,119_515_111010,997.397433,48.176000,1173.135902
1,12,520_226_101100,756.463460,42.492000,927.174288
1,12,645_748_111001,885.952922,45.279000,1141.512761
1,12,119_515_100001,752.581886,36.101000,900.600691
1,12,119_458_110100,630.402506,32.571000,771.963377
1,12,645_167_101000,936.344992,35.027000,1185.129873
1,12,110_515_110001,1067.434025,34.387000,1235.588582
1,12,119_515_111001,997.433134,23.364000,1172.875894
1,12,520_1004_111001,676.879580,19.662000,865.506174
1,12,944_515_110000,890.444383,21.523000,1082.395633
1,12,356_515_101000,905.459572,13.923000,1138.002402
1,12,990_245_111001,725.290217,11.390000,904.591353
1,12,119_802_101000,769.594883,8.912000,968.364425
1,12,645_515_110100,1109.712400,10.379000,1351.223519
1,13,520_515_110000,789.229853,80.699000,957.904966
1,13,520_515_101100,901.696439,68.426000,1079.801960
1,13,520_515_101000,788.460653,58.691000,957.718982
1,13,110_515_101100,1067.787320,65.719000,1235.436038
1,13,520_748_110000,655.294456,52.365000,836.455462
1,13,520_515_110001,901.676815,59.055000,1079.803812
1,13,990_515_111010,1084.601392,62.981000,1277.846388
1,13,110_515_101000,1009.406451,59.836000,1165.074549
1,13,645_515_101000,1065.345366,63.125000,1319.814494
1,13,520_748_110100,701.064128,51.573000,898.328943
1,13,520_454_110100,544.251108,44.748000,692.774995
1,13,520_515_111001,1015.108086,57.390000,1202.183770
1,13,990_515_101000,926.348801,54.646000,1109.857644
1,13,119_748_101100,674.318343,47.196000,855.210447
1,13,990_515_111001,1084.579434,57.362000,1278.054601
1,13,520_454_110000,550.859011,41.749000,699.744039
1,13,520_748_111001,747.299180,48.431000,960.026375
1,13,520_515_110100,901.721635,50.750000,1080.031420
1,13,990_515_110100,1005.471156,50.580000,1193.826295
1,13,266_515_110000,764.096198,42.695000,917.360691
1,13,520_748_101000,654.878169,40.166000,836.885282
1,13,110_515_110000,1009.140127,44.066000,1164.941400
1,13,520_376_111001,535.199040,26.884000,648.850318
1,13,1161_515_111001,996.147527,32.339000,1181.629083
1,13,119_43_101000,597.403505,25.165000,730.279119
1,13,990_515_001101,1005.596044,30.280000,1193.914302
1,13,990_515_011011,1084.491115,29.051000,1277.963778
1,13,728_515_110001,1007.959237,23.032000,1218.086982
1,13,990_515_111111,1242.812558,24.041000,1445.687421
1,13,645_440_101000,926.907752,21.191000,1162.555537
1,13,520_515_000110,788.621059,17.282000,957.679247
1,13,119_554_110000,580.301295,9.680000,692.494550
1,14,520_515_110000,789.229853,80.699000,957.904966
1,14,520_515_101100,901.696439,68.426000,1079.801960
1,14,520_515_101000,788.460653,58.691000,957.718982
1,14,110_515_101100,1067.787320,65.719000,1235.436038
1,14,645_377_101000,998.862418,64.513000,1251.965153
1,14,520_748_110000,655.294456,52.365000,836.455462
1,14,520_515_110001,901.676815,59.055000,1079.803812
1,14,990_515_111010,1084.601392,62.981000,1277.846388
1,14,110_515_101000,1009.406451,59.836000,1165.074549
1,14,645_515_101000,1065.345366,63.125000,1319.814494
1,14,520_748_110100,701.064128,51.573000,898.328943
1,14,520_454_110100,544.251108,44.748000,692.774995
1,14,520_515_111001,1015.108086,57.390000,1202.183770
1,14,990_515_101000,926.348801,54.646000,1109.857644
1,14,119_748_101100,674.318343,47.196000,855.210447
1,14,990_515_111001,1084.579434,57.362000,1278.054601
1,14,119_748_101000,618.937894,44.393000,779.433839
1,14,520_454_110000,550.859011,41.749000,699.744039
1,14,645_748_101100,908.766345,51.954000,1169.711263
1,14,520_748_101000,654.878169,40.166000,836.885282
1,14,520_454_101100,544.236724,36.133000,692.716887
1,14,119_515_100100,752.604007,32.491000,900.478405
1,14,119_748_001100,618.851908,29.386000,779.709752
1,14,520_454_101000,550.184630,25.178000,699.743636
1,14,415_515_101000,1005.482175,31.723000,1202.549872
1,14,755_454_110000,996.827239,27.588000,1204.778218
1,14,520_510_110000,560.166934,20.353000,733.761638
1,14,110_748_011111,849.496995,24.520000,1073.393327
1,14,520_515_110110,1015.119729,25.490000,1202.043008
1,14,578_454_101100,619.307940,17.336000,778.359090
1,14,520_454_000100,556.379877,15.665000,706.767314
1,14,10_748_110100,719.128172,9.428000,904.323376
1,15,520_515_110000,789.229853,80.699000,957.904966
1,15,520_515_111010,1015.069966,72.318000,1201.976452
1,15,520_515_101100,901.696439,68.426000,1079.801960
1,15,520_515_101000,788.460653,58.691000,957.718982
1,15,110_515_101100,1067.787320,65.719000,1235.436038
1,15,645_377_101000,998.862418,64.513000,1251.965153
1,15,520_748_110000,655.294456,52.365000,836.455462
1,15,520_515_110001,901.676815,59.055000,1079.803812
1,15,645_377_101100,1010.059677,62.939000,1249.364702
1,15,990_515_111010,1084.601392,62.981000,1277.846388
1,15,110_515_101000,1009.406451,59.836000,1165.074549
1,15,645_515_101000,1065.345366,63.125000,1319.814494
1,15,520_748_110100,701.064128,51.573000,898.328943
1,15,520_454_110100,544.251108,44.748000,692.774995
1,15,520_515_111001,1015.108086,57.390000,1202.183770
1,15,990_515_101000,926.348801,54.646000,1109.857644
1,15,119_748_101100,674.318343,47.196000,855.210447
1,15,990_515_111001,1084.579434,57.362000,1278.054601
1,15,990_748_110100,804.474908,47.128000,1012.194524
1,15,110_515_111010,1125.893107,51.321000,1305.473695
1,15,520_454_101100,544.236724,36.133000,692.716887
1,15,645_377_101101,1021.676061,44.559000,1246.688424
1,15,110_225_101000,1026.823908,32.695000,1277.535951
1,15,415_515_111010,1124.158609,30.822000,1324.459361
1,15,1092_454_101000,880.014865,27.149000,1055.489891
1,15,828_515_101000,849.278764,24.974000,1077.862592
1,15,546_454_111001,606.130450,20.726000,753.576508
1,15,110_681_101100,846.361105,17.337000,1005.581542
1,15,990_361_101100,684.787711,15.128000,874.981934
1,15,520_515_001011,901.197441,12.121000,1079.857724
1,15,990_393_111001,731.647819,11.414000,951.512756
1,15,520_748_000111,700.931987,6.151000,898.462248
1,16,520_515_110000,789.229853,80.699000,957.904966
1,16,520_515_111100,1015.984311,76.004000,1201.906624
1,16,520_515_111010,1015.069966,72.318000,1201.976452
1,16,520_515_101100,901.696439,68.426000,1079.801960
1,16,520_515_101000,788.460653,58.691000,957.718982
1,16,110_515_101100,1067.787320,65.719000,1235.436038
