run,gen,filename,alpha,mu,vol
1,8,1102_757_000001,1041.341219,23.535000,1189.986525
1,8,158_751_000100,583.551621,6.246000,667.026555
1,8,158_751_010000,583.503312,6.809000,667.011896
1,8,924_751_000001,852.590865,19.243000,975.917217
1,8,1102_1120_101000,921.621323,18.675000,1054.924302
1,8,1102_1120_100100,921.595178,16.969000,1054.915800
1,8,924_751_010000,852.742433,16.517000,976.121558
1,8,1102_1193_000001,1035.360429,17.849000,1185.729373
1,8,924_569_000001,926.368582,15.322000,1060.927374
1,8,1102_1193_010000,1035.169010,14.853000,1185.882304
1,8,1102_751_100110,808.954098,9.301000,928.132400
1,8,1102_569_100110,1029.899630,10.487000,1183.357545
1,8,924_444_010000,857.935858,15.942000,986.105879
1,8,870_1120_000001,1203.284138,8.928000,1396.267771
1,8,1102_555_000001,1046.884741,8.925000,1217.200663
1,8,1204_569_100100,783.816257,9.591000,916.047395
1,8,1146_1120_000001,683.198522,8.595000,804.306308
1,8,1102_1193_010101,847.053852,18.986000,1005.453966
1,8,721_751_000001,751.262372,12.634000,928.482647
1,8,408_1120_100100,816.521182,20.771000,1028.324565
1,8,454_444_100110,536.490751,13.403000,677.484435
1,8,888_1193_010000,890.314267,20.705000,1150.590364
1,9,1102_426_010111,946.340795,9.098000,1045.014084
1,9,1102_426_100111,946.224377,7.738000,1045.200983
1,9,1102_426_001000,1083.758168,4.356000,1218.054119
1,9,1102_426_000001,1083.789609,4.136000,1218.208530
1,9,1102_300_000001,1069.320960,13.368000,1209.818236
1,9,924_426_000001,913.888846,14.825000,1034.208793
1,9,1102_41_010000,1080.895666,16.275000,1225.023088
1,9,1102_751_000001,1022.505614,15.154000,1159.944006
1,9,1102_751_010000,1022.587626,7.066000,1160.073836
1,9,1102_569_000001,1096.222904,9.109000,1244.996199
1,9,1102_1120_000001,1025.415694,10.958000,1165.245397
1,9,1102_440_000001,1083.480783,32.019000,1232.697286
1,9,1102_444_000001,1027.643453,9.112000,1170.016833
1,9,1102_751_100001,915.829042,14.591000,1044.157133
1,9,1102_1187_000001,1057.764128,13.474000,1206.188663
1,9,1102_300_011111,828.609557,19.897000,945.858336
1,9,1102_569_101000,1063.154835,8.801000,1214.272290
1,9,1102_757_000001,1041.341219,23.535000,1189.986525
1,9,158_751_000100,583.551621,6.246000,667.026555
1,9,158_751_010000,583.503312,6.809000,667.011896
1,9,1102_1120_011000,921.520018,20.076000,1054.689464
1,9,924_751_000001,852.590865,19.243000,975.917217
1,9,1102_1120_101000,921.621323,18.675000,1054.924302
1,9,1102_1120_100100,921.595178,16.969000,1054.915800
1,9,1102_1120_100001,921.556808,12.796000,1054.888137
1,9,1102_703_000001,1062.092092,8.033000,1219.220418
1,9,1102_1000_000001,1075.029153,19.617000,1236.525243
1,9,158_751_100001,564.607626,2.963000,649.594756
1,9,1102_396_000001,1091.486167,12.740000,1257.295141
1,9,1102_757_100100,952.475960,14.816000,1104.162034
1,9,820_426_010000,640.259241,3.566000,746.121956
1,9,465_41_000001,957.718735,9.280000,1200.007511
1,10,1102_426_010111,946.340795,9.098000,1045.014084
1,10,1102_426_100111,946.224377,7.738000,1045.200983
1,10,1102_426_011001,992.126967,8.611000,1102.697586
1,10,1102_426_101000,1037.603072,8.554000,1160.628446
1,10,1102_426_001000,1083.758168,4.356000,1218.054119
1,10,1102_426_000001,1083.789609,4.136000,1218.208530
1,10,1102_569_000000,1129.393932,12.997000,1275.965414
1,10,1102_300_000001,1069.320960,13.368000,1209.818236
1,10,1102_300_010000,1069.350206,8.499000,1209.942426
1,10,924_426_000001,913.888846,14.825000,1034.208793
1,10,1102_41_010000,1080.895666,16.275000,1225.023088
1,10,1102_751_000001,1022.505614,15.154000,1159.944006
1,10,1102_751_010000,1022.587626,7.066000,1160.073836
1,10,1102_17_100001,1088.815443,10.201000,1235.291289
1,10,1102_569_000001,1096.222904,9.109000,1244.996199
1,10,1102_1120_000001,1025.415694,10.958000,1165.245397
1,10,1102_440_000001,1083.480783,32.019000,1232.697286
1,10,1102_444_000001,1027.643453,9.112000,1170.016833
1,10,1102_751_100001,915.829042,14.591000,1044.157133
1,10,1102_1187_000001,1057.764128,13.474000,1206.188663
1,10,1102_300_011111,828.609557,19.897000,945.858336
1,10,1102_381_000001,1074.702383,14.979000,1227.782726
1,10,1102_853_010000,1082.420713,7.895000,1241.660464
