run,gen,filename,alpha,mu,vol
1,14,1201_258_010011,685.653117,34.739000,810.707008
1,14,1189_377_111100,997.876494,41.886000,1198.096294
1,14,507_258_100011,761.218438,35.363000,901.137277
1,14,507_166_010011,861.076929,35.146000,992.202089
1,14,192_258_100011,702.737255,30.724000,846.539706
1,14,751_258_000111,512.262418,24.115000,608.299212
1,14,404_258_010011,714.362715,29.979000,897.677796
1,14,192_1069_001101,781.767098,25.611000,935.470402
1,14,1010_166_010011,854.363249,17.211000,948.053751
1,14,1176_258_000111,512.977560,19.848000,621.726276
1,14,1201_258_111100,642.011831,16.090000,763.292882
1,14,507_430_010011,797.275430,16.238000,944.475552
1,14,1189_377_000011,945.493642,20.484000,1143.172064
1,14,1201_1069_011000,781.604683,12.881000,917.396762
1,14,1201_258_111000,685.632628,12.117000,810.452973
1,14,1189_258_111000,723.478288,8.131000,878.546432
1,14,99_258_010011,539.981042,3.420000,659.633818
1,14,1189_1038_000011,810.253301,6.194000,1004.693897
1,14,1201_11_010011,803.610106,9.291000,1067.191102
1,15,507_258_000111,761.819364,79.749000,901.556521
1,15,507_258_000011,831.480939,76.181000,979.261634
1,15,192_258_000111,703.308359,62.388000,846.472447
1,15,507_258_010011,760.924561,57.555000,901.011871
1,15,192_258_010011,702.201873,47.574000,846.465326
1,15,397_258_000111,1232.117361,62.085000,1474.395274
1,15,317_377_111100,1007.370841,56.479000,1215.445295
1,15,192_258_001101,702.322787,46.127000,846.189862
1,15,507_1069_000111,840.546657,47.892000,990.863254
1,15,1201_258_000111,685.992539,42.907000,810.743900
1,15,1201_258_000011,729.662026,41.697000,858.015803
1,15,397_258_000011,1458.378778,57.592000,1742.805559
1,15,507_166_000011,898.084447,42.663000,1040.166301
1,15,1201_258_010011,685.653117,34.739000,810.707008
1,15,1189_377_111100,997.876494,41.886000,1198.096294
1,15,507_258_100011,761.218438,35.363000,901.137277
1,15,1201_258_001101,685.485185,30.176000,810.608030
1,15,507_258_111010,691.560296,30.116000,822.963906
1,15,507_166_100011,861.066165,25.120000,992.154160
1,15,507_377_111100,1023.899553,28.380000,1213.469911
1,15,317_377_010011,986.155783,29.900000,1196.420716
1,15,507_258_101100,760.860309,22.682000,900.711890
1,15,1201_258_000100,773.423010,21.671000,905.254308
1,15,507_166_100101,861.039249,20.879000,991.767645
1,15,1201_166_000011,795.518740,18.602000,918.444085
1,15,1201_258_011110,641.991032,17.293000,763.231024
1,15,1201_1015_000111,785.529437,18.262000,944.084028
1,15,507_1129_000011,896.414282,12.335000,1050.747264
1,15,507_1069_111110,753.229697,11.993000,894.496766
1,15,397_258_001100,1457.823214,8.293000,1742.744015
1,15,397_127_000111,1419.350381,10.530000,1710.303507
1,15,317_258_111100,677.264636,8.393000,826.194455
1,16,507_258_000111,761.819364,79.749000,901.556521
1,16,507_258_000011,831.480939,76.181000,979.261634
1,16,192_258_000111,703.308359,62.388000,846.472447
1,16,192_258_000011,753.295971,58.816000,905.778532
1,16,507_258_010011,760.924561,57.555000,901.011871
1,16,192_258_010011,702.201873,47.574000,846.465326
1,16,397_258_000111,1232.117361,62.085000,1474.395274
1,16,317_377_111100,1007.370841,56.479000,1215.445295
1,16,192_258_001101,702.322787,46.127000,846.189862
1,16,507_1069_000111,840.546657,47.892000,990.863254
1,16,1201_258_000111,685.992539,42.907000,810.743900
1,16,1201_258_000011,729.662026,41.697000,858.015803
1,16,507_258_111100,692.259839,39.764000,823.358951
1,16,397_258_000011,1458.378778,57.592000,1742.805559
1,16,507_166_000011,898.084447,42.663000,1040.166301
1,16,1201_258_010011,685.653117,34.739000,810.707008
1,16,507_1069_001101,840.360129,37.706000,990.570008
1,16,1189_377_111100,997.876494,41.886000,1198.096294
1,16,507_258_100011,761.218438,35.363000,901.137277
1,16,227_377_111100,899.210456,37.369000,1078.863786
1,16,1189_258_000111,723.638189,31.456000,878.751309
1,16,192_258_111100,653.203079,26.369000,787.075239
1,16,397_258_101111,779.608557,27.153000,937.462644
1,16,1189_258_000011,780.228224,26.221000,948.553424
1,16,507_166_001110,861.178639,21.654000,992.297843
1,16,192_53_000111,603.919460,22.337000,737.468715
1,16,1201_258_111100,642.011831,16.090000,763.292882
1,16,1201_258_110011,641.737452,12.599000,763.287475
1,16,571_1069_000111,843.659524,20.290000,1066.409292
1,16,508_258_000011,643.074821,18.484000,819.009035
1,16,317_377_000111,986.186572,14.160000,1196.508917
1,16,192_522_010011,1033.136542,8.536000,1283.252308
1,17,507_258_000111,761.819364,79.749000,901.556521
1,17,507_258_000011,831.480939,76.181000,979.261634
1,17,192_258_000111,703.308359,62.388000,846.472447
1,17,192_258_000011,753.295971,58.816000,905.778532
1,17,507_258_010011,760.924561,57.555000,901.011871
1,17,507_635_000011,873.052713,57.830000,1008.546746
